Date & Time,Humidity,Temperature,Fahrenheit,No of Occupant
[2022-11-29 14:06:26.649] ,47.9,21.5,70.7,50
[2022-11-29 14:06:27.654] ,47.9,21.5,70.7,50
[2022-11-29 14:06:28.665] ,47.9,21.5,70.7,50
[2022-11-29 14:06:29.671] ,47.9,21.5,70.7,50
[2022-11-29 14:06:30.681] ,47.8,21.5,70.7,50
[2022-11-29 14:06:31.688] ,47.8,21.5,70.7,50
[2022-11-29 14:06:32.698] ,47.9,21.5,70.7,50
[2022-11-29 14:06:33.704] ,47.9,21.5,70.7,50
[2022-11-29 14:06:34.715] ,47.9,21.5,70.7,50
[2022-11-29 14:06:35.716] ,47.9,21.5,70.7,50
[2022-11-29 14:06:36.731] ,47.9,21.5,70.7,50
[2022-11-29 14:06:37.734] ,47.9,21.5,70.7,50
[2022-11-29 14:06:38.744] ,47.9,21.5,70.7,50
[2022-11-29 14:06:39.750] ,47.9,21.5,70.7,50
[2022-11-29 14:06:40.760] ,47.9,21.5,70.7,50
[2022-11-29 14:06:41.766] ,47.9,21.5,70.7,50
[2022-11-29 14:06:42.777] ,47.9,21.5,70.7,50
[2022-11-29 14:06:43.783] ,47.9,21.5,70.7,50
[2022-11-29 14:06:44.787] ,47.9,21.5,70.7,50
[2022-11-29 14:06:45.799] ,47.9,21.5,70.7,50
[2022-11-29 14:06:46.811] ,47.9,21.5,70.7,50
[2022-11-29 14:06:47.816] ,47.9,21.5,70.7,50
[2022-11-29 14:06:48.826] ,47.9,21.5,70.7,50
[2022-11-29 14:06:49.829] ,47.9,21.5,70.7,50
[2022-11-29 14:06:50.843] ,47.9,21.5,70.7,50
[2022-11-29 14:06:51.845] ,47.9,21.5,70.7,50
[2022-11-29 14:06:52.856] ,48,21.5,70.7,50
[2022-11-29 14:06:53.862] ,48,21.5,70.7,50
[2022-11-29 14:06:54.872] ,48,21.5,70.7,50
[2022-11-29 14:06:55.879] ,48,21.5,70.7,50
[2022-11-29 14:06:56.889] ,48,21.5,70.7,50
[2022-11-29 14:06:57.895] ,48,21.5,70.7,50
[2022-11-29 14:06:58.906] ,48.1,21.5,70.7,50
[2022-11-29 14:06:59.912] ,48.1,21.5,70.7,50
[2022-11-29 14:07:00.922] ,48.1,21.5,70.7,50
[2022-11-29 14:07:01.928] ,48.1,21.5,70.7,50
[2022-11-29 14:07:02.938] ,48.1,21.5,70.7,50
[2022-11-29 14:07:03.941] ,48.1,21.5,70.7,50
[2022-11-29 14:07:04.956] ,48.1,21.5,70.7,50
[2022-11-29 14:07:05.957] ,48.1,21.5,70.7,50
[2022-11-29 14:07:06.968] ,48.1,21.5,70.7,50
[2022-11-29 14:07:07.974] ,48.1,21.5,70.7,50
[2022-11-29 14:07:08.984] ,48.1,21.5,70.7,50
[2022-11-29 14:07:09.990] ,48.1,21.5,70.7,50
[2022-11-29 14:07:10.996] ,48,21.5,70.7,50
[2022-11-29 14:07:12.007] ,48,21.5,70.7,50
[2022-11-29 14:07:13.017] ,48,21.5,70.7,50
[2022-11-29 14:07:14.024] ,48,21.5,70.7,50
[2022-11-29 14:07:15.034] ,48,21.5,70.7,50
[2022-11-29 14:07:16.040] ,48,21.5,70.7,50
[2022-11-29 14:07:17.051] ,48,21.6,70.88,50
[2022-11-29 14:07:18.053] ,48,21.6,70.88,50
[2022-11-29 14:07:19.067] ,48,21.5,70.7,50
[2022-11-29 14:07:20.069] ,48,21.5,70.7,50
[2022-11-29 14:07:21.085] ,48,21.5,70.7,50
[2022-11-29 14:07:22.086] ,48,21.5,70.7,50
[2022-11-29 14:07:23.096] ,48.1,21.5,70.7,50
[2022-11-29 14:07:24.102] ,48.1,21.5,70.7,50
[2022-11-29 14:07:25.113] ,48.1,21.5,70.7,50
[2022-11-29 14:07:26.120] ,48.1,21.5,70.7,50
[2022-11-29 14:07:27.130] ,48.1,21.5,70.7,50
[2022-11-29 14:07:28.136] ,48.1,21.5,70.7,50
[2022-11-29 14:07:29.146] ,48.1,21.5,70.7,50
[2022-11-29 14:07:30.147] ,48.1,21.5,70.7,50
[2022-11-29 14:07:31.163] ,48.1,21.5,70.7,50
[2022-11-29 14:07:32.165] ,48.1,21.5,70.7,50
[2022-11-29 14:07:33.179] ,48,21.5,70.7,50
[2022-11-29 14:07:34.181] ,48,21.5,70.7,50
[2022-11-29 14:07:35.192] ,48.1,21.5,70.7,50
[2022-11-29 14:07:36.199] ,48.1,21.5,70.7,50
[2022-11-29 14:07:37.208] ,48.1,21.5,70.7,50
[2022-11-29 14:07:38.215] ,48.1,21.5,70.7,50
[2022-11-29 14:07:39.225] ,48.1,21.5,70.7,50
[2022-11-29 14:07:40.232] ,48.1,21.5,70.7,50
[2022-11-29 14:07:41.241] ,48.1,21.5,70.7,50
[2022-11-29 14:07:42.248] ,48.1,21.5,70.7,50
[2022-11-29 14:07:43.259] ,48.2,21.5,70.7,50
[2022-11-29 14:07:44.260] ,48.2,21.5,70.7,50
[2022-11-29 14:07:45.275] ,48.2,21.6,70.88,50
[2022-11-29 14:07:46.277] ,48.2,21.6,70.88,50
[2022-11-29 14:07:47.288] ,48.2,21.5,70.7,50
[2022-11-29 14:07:48.294] ,48.2,21.5,70.7,50
[2022-11-29 14:07:49.303] ,48.2,21.5,70.7,50
[2022-11-29 14:07:50.311] ,48.2,21.5,70.7,50
[2022-11-29 14:07:51.321] ,48,21.5,70.7,50
[2022-11-29 14:07:52.326] ,48,21.5,70.7,50
[2022-11-29 14:07:53.338] ,48,21.5,70.7,50
[2022-11-29 14:07:54.343] ,48,21.5,70.7,50
[2022-11-29 14:07:55.354] ,48,21.5,70.7,50
[2022-11-29 14:07:56.360] ,48,21.5,70.7,50
[2022-11-29 14:07:57.370] ,48,21.5,70.7,50
[2022-11-29 14:07:58.372] ,48,21.5,70.7,50
[2022-11-29 14:07:59.387] ,48,21.5,70.7,50
[2022-11-29 14:08:00.385] ,48,21.5,70.7,50
[2022-11-29 14:08:01.400] ,48,21.5,70.7,50
[2022-11-29 14:08:02.405] ,48,21.5,70.7,50
[2022-11-29 14:08:03.416] ,48,21.5,70.7,50
[2022-11-29 14:08:04.422] ,48,21.5,70.7,50
[2022-11-29 14:08:05.432] ,48.1,21.5,70.7,50
[2022-11-29 14:08:06.439] ,48.1,21.5,70.7,50
[2022-11-29 14:08:07.449] ,48.2,21.5,70.7,50
[2022-11-29 14:08:08.452] ,48.2,21.5,70.7,50
[2022-11-29 14:08:09.465] ,48.2,21.5,70.7,50
[2022-11-29 14:08:10.472] ,48.2,21.5,70.7,50
[2022-11-29 14:08:11.482] ,48.1,21.5,70.7,50
[2022-11-29 14:08:12.485] ,48.1,21.5,70.7,50
[2022-11-29 14:08:13.499] ,48.1,21.5,70.7,50
[2022-11-29 14:08:14.501] ,48.1,21.5,70.7,50
[2022-11-29 14:08:15.511] ,48.1,21.5,70.7,50
[2022-11-29 14:08:16.517] ,48.1,21.5,70.7,50
[2022-11-29 14:08:17.527] ,48.1,21.5,70.7,50
[2022-11-29 14:08:18.535] ,48.1,21.5,70.7,50
[2022-11-29 14:08:19.544] ,48.2,21.6,70.88,50
[2022-11-29 14:08:20.550] ,48.2,21.6,70.88,50
[2022-11-29 14:08:21.561] ,48.1,21.5,70.7,50
[2022-11-29 14:08:22.564] ,48.1,21.5,70.7,50
[2022-11-29 14:08:23.578] ,48.1,21.5,70.7,50
[2022-11-29 14:08:24.580] ,48.1,21.5,70.7,50
[2022-11-29 14:08:25.594] ,48.2,21.5,70.7,50
[2022-11-29 14:08:26.596] ,48.2,21.5,70.7,50
[2022-11-29 14:08:27.606] ,48.2,21.5,70.7,50
[2022-11-29 14:08:28.613] ,48.2,21.5,70.7,50
[2022-11-29 14:08:29.623] ,48.2,21.6,70.88,50
[2022-11-29 14:08:30.630] ,48.2,21.6,70.88,50
[2022-11-29 14:08:31.639] ,48.2,21.5,70.7,50
[2022-11-29 14:08:32.646] ,48.2,21.5,70.7,50
[2022-11-29 14:08:33.656] ,48.2,21.5,70.7,50
[2022-11-29 14:08:34.663] ,48.2,21.5,70.7,50
[2022-11-29 14:08:35.673] ,48.2,21.5,70.7,50
[2022-11-29 14:08:36.675] ,48.2,21.5,70.7,50
[2022-11-29 14:08:37.685] ,48.2,21.5,70.7,50
[2022-11-29 14:08:38.691] ,48.2,21.5,70.7,50
[2022-11-29 14:08:39.702] ,48.2,21.5,70.7,50
[2022-11-29 14:08:40.708] ,48.2,21.5,70.7,50
[2022-11-29 14:08:41.719] ,48.2,21.6,70.88,50
[2022-11-29 14:08:42.724] ,48.2,21.6,70.88,50
[2022-11-29 14:08:43.735] ,48.2,21.6,70.88,50
[2022-11-29 14:08:44.741] ,48.2,21.6,70.88,50
[2022-11-29 14:08:45.752] ,48.2,21.5,70.7,50
[2022-11-29 14:08:46.754] ,48.2,21.5,70.7,50
[2022-11-29 14:08:47.768] ,48.2,21.5,70.7,50
[2022-11-29 14:08:48.771] ,48.2,21.5,70.7,50
[2022-11-29 14:08:49.780] ,48.2,21.5,70.7,50
[2022-11-29 14:08:50.787] ,48.2,21.5,70.7,50
[2022-11-29 14:08:51.797] ,48.2,21.6,70.88,50
[2022-11-29 14:08:52.803] ,48.2,21.6,70.88,50
[2022-11-29 14:08:53.814] ,48.2,21.5,70.7,50
[2022-11-29 14:08:54.819] ,48.2,21.5,70.7,50
[2022-11-29 14:08:55.830] ,48.2,21.6,70.88,50
[2022-11-29 14:08:56.836] ,48.2,21.6,70.88,50
[2022-11-29 14:08:57.847] ,48.2,21.5,70.7,50
[2022-11-29 14:08:58.843] ,48.2,21.5,70.7,50
[2022-11-29 14:08:59.863] ,48.2,21.5,70.7,50
[2022-11-29 14:09:00.867] ,48.2,21.5,70.7,50
[2022-11-29 14:09:01.876] ,48.2,21.6,70.88,50
[2022-11-29 14:09:02.882] ,48.2,21.6,70.88,50
[2022-11-29 14:09:03.893] ,48.2,21.5,70.7,50
[2022-11-29 14:09:04.899] ,48.2,21.5,70.7,50
[2022-11-29 14:09:05.909] ,48.2,21.5,70.7,50
[2022-11-29 14:09:06.916] ,48.2,21.5,70.7,50
[2022-11-29 14:09:07.926] ,48.3,21.5,70.7,50
[2022-11-29 14:09:08.932] ,48.3,21.5,70.7,50
[2022-11-29 14:09:09.943] ,48.3,21.6,70.88,50
[2022-11-29 14:09:10.945] ,48.3,21.6,70.88,50
[2022-11-29 14:09:11.959] ,48.3,21.5,70.7,50
[2022-11-29 14:09:12.962] ,48.3,21.5,70.7,50
[2022-11-29 14:09:13.971] ,48.3,21.6,70.88,50
[2022-11-29 14:09:14.979] ,48.3,21.6,70.88,50
[2022-11-29 14:09:15.988] ,48.3,21.6,70.88,50
[2022-11-29 14:09:16.994] ,48.3,21.6,70.88,50
[2022-11-29 14:09:18.005] ,48.3,21.5,70.7,50
[2022-11-29 14:09:19.012] ,48.3,21.5,70.7,50
[2022-11-29 14:09:20.021] ,48.3,21.5,70.7,50
[2022-11-29 14:09:21.027] ,48.3,21.5,70.7,50
[2022-11-29 14:09:22.038] ,48.3,21.6,70.88,50
[2022-11-29 14:09:23.040] ,48.3,21.6,70.88,50
[2022-11-29 14:09:24.054] ,48.3,21.6,70.88,50
[2022-11-29 14:09:25.057] ,48.3,21.6,70.88,50
[2022-11-29 14:09:26.067] ,48.3,21.6,70.88,50
[2022-11-29 14:09:27.073] ,48.3,21.6,70.88,50
[2022-11-29 14:09:28.083] ,48.3,21.5,70.7,50
[2022-11-29 14:09:29.091] ,48.3,21.5,70.7,50
[2022-11-29 14:09:30.100] ,48.2,21.6,70.88,50
[2022-11-29 14:09:31.107] ,48.2,21.6,70.88,50
[2022-11-29 14:09:32.116] ,48.2,21.5,70.7,50
[2022-11-29 14:09:33.123] ,48.2,21.5,70.7,50
[2022-11-29 14:09:34.133] ,48.2,21.6,70.88,50
[2022-11-29 14:09:35.135] ,48.2,21.6,70.88,50
[2022-11-29 14:09:36.150] ,48.3,21.6,70.88,50
[2022-11-29 14:09:37.152] ,48.3,21.6,70.88,50
[2022-11-29 14:09:38.162] ,48.3,21.6,70.88,50
[2022-11-29 14:09:39.168] ,48.3,21.6,70.88,50
[2022-11-29 14:09:40.179] ,48.3,21.6,70.88,50
[2022-11-29 14:09:41.185] ,48.3,21.6,70.88,50
[2022-11-29 14:09:42.195] ,48.3,21.5,70.7,50
[2022-11-29 14:09:43.201] ,48.3,21.5,70.7,50
[2022-11-29 14:09:44.212] ,48.3,21.5,70.7,50
[2022-11-29 14:09:45.218] ,48.3,21.5,70.7,50
[2022-11-29 14:09:46.228] ,48.3,21.6,70.88,50
[2022-11-29 14:09:47.231] ,48.3,21.6,70.88,50
[2022-11-29 14:09:48.245] ,48.4,21.5,70.7,50
[2022-11-29 14:09:49.247] ,48.4,21.5,70.7,50
[2022-11-29 14:09:50.258] ,48.4,21.6,70.88,50
[2022-11-29 14:09:51.264] ,48.4,21.6,70.88,50
[2022-11-29 14:09:52.274] ,48.4,21.5,70.7,50
[2022-11-29 14:09:53.280] ,48.4,21.5,70.7,50
[2022-11-29 14:09:54.291] ,48.4,21.6,70.88,50
[2022-11-29 14:09:55.298] ,48.4,21.6,70.88,50
[2022-11-29 14:09:56.307] ,48.4,21.6,70.88,50
[2022-11-29 14:09:57.310] ,48.4,21.6,70.88,50
[2022-11-29 14:09:58.325] ,48.4,21.5,70.7,50
[2022-11-29 14:09:59.326] ,48.4,21.5,70.7,50
[2022-11-29 14:10:00.341] ,48.4,21.6,70.88,50
[2022-11-29 14:10:01.342] ,48.4,21.6,70.88,50
[2022-11-29 14:10:02.353] ,48.4,21.5,70.7,50
[2022-11-29 14:10:03.360] ,48.4,21.5,70.7,50
[2022-11-29 14:10:04.370] ,48.4,21.6,70.88,50
[2022-11-29 14:10:05.376] ,48.4,21.6,70.88,50
[2022-11-29 14:10:06.386] ,48.3,21.5,70.7,50
[2022-11-29 14:10:07.393] ,48.3,21.5,70.7,50
[2022-11-29 14:10:08.403] ,48.4,21.6,70.88,50
[2022-11-29 14:10:09.409] ,48.4,21.6,70.88,50
[2022-11-29 14:10:10.419] ,48.3,21.6,70.88,50
[2022-11-29 14:10:11.421] ,48.3,21.6,70.88,50
[2022-11-29 14:10:12.436] ,48.4,21.6,70.88,50
[2022-11-29 14:10:13.438] ,48.4,21.6,70.88,50
[2022-11-29 14:10:14.449] ,48.4,21.5,70.7,50
[2022-11-29 14:10:15.455] ,48.4,21.5,70.7,50
[2022-11-29 14:10:16.465] ,48.4,21.6,70.88,50
[2022-11-29 14:10:17.468] ,48.4,21.6,70.88,50
[2022-11-29 14:10:18.482] ,48.4,21.5,70.7,50
[2022-11-29 14:10:19.488] ,48.4,21.5,70.7,50
[2022-11-29 14:10:20.498] ,48.4,21.6,70.88,50
[2022-11-29 14:10:21.501] ,48.4,21.6,70.88,50
[2022-11-29 14:10:22.515] ,48.5,21.5,70.7,50
[2022-11-29 14:10:23.518] ,48.5,21.5,70.7,50
[2022-11-29 14:10:24.531] ,48.5,21.6,70.88,50
[2022-11-29 14:10:25.531] ,48.5,21.6,70.88,50
[2022-11-29 14:10:26.540] ,48.6,21.5,70.7,50
[2022-11-29 14:10:27.542] ,48.6,21.5,70.7,50
[2022-11-29 14:10:28.550] ,48.6,21.6,70.88,50
[2022-11-29 14:10:29.553] ,48.6,21.6,70.88,50
[2022-11-29 14:10:30.561] ,48.6,21.5,70.7,50
[2022-11-29 14:10:31.565] ,48.6,21.5,70.7,50
[2022-11-29 14:10:32.572] ,48.6,21.5,70.7,50
[2022-11-29 14:10:33.576] ,48.6,21.5,70.7,50
[2022-11-29 14:10:34.583] ,48.6,21.6,70.88,50
[2022-11-29 14:10:35.582] ,48.6,21.6,70.88,50
[2022-11-29 14:10:36.590] ,48.7,21.6,70.88,50
[2022-11-29 14:10:37.594] ,48.7,21.6,70.88,50
[2022-11-29 14:10:38.601] ,48.7,21.5,70.7,50
[2022-11-29 14:10:39.605] ,48.7,21.5,70.7,50
[2022-11-29 14:10:40.612] ,48.7,21.6,70.88,50
[2022-11-29 14:10:41.615] ,48.7,21.6,70.88,50
[2022-11-29 14:10:42.623] ,48.7,21.6,70.88,50
[2022-11-29 14:10:43.623] ,48.7,21.6,70.88,50
[2022-11-29 14:10:44.634] ,48.7,21.6,70.88,50
[2022-11-29 14:10:45.633] ,48.7,21.6,70.88,50
[2022-11-29 14:10:46.641] ,48.7,21.5,70.7,50
[2022-11-29 14:10:47.644] ,48.7,21.5,70.7,50
[2022-11-29 14:10:48.652] ,48.7,21.6,70.88,50
[2022-11-29 14:10:50.018] ,48.7,21.6,70.88,50
[2022-11-29 14:10:50.663] ,48.7,21.6,70.88,50
[2022-11-29 14:10:51.662] ,48.7,21.6,70.88,50
[2022-11-29 14:10:52.674] ,48.7,21.6,70.88,50
[2022-11-29 14:10:53.673] ,48.7,21.6,70.88,50
[2022-11-29 14:10:54.681] ,48.7,21.6,70.88,50
[2022-11-29 14:10:55.685] ,48.7,21.6,70.88,50
[2022-11-29 14:10:56.686] ,48.7,21.5,70.7,50
[2022-11-29 14:10:57.695] ,48.7,21.5,70.7,50
[2022-11-29 14:10:58.703] ,48.7,21.6,70.88,50
[2022-11-29 14:10:59.706] ,48.7,21.6,70.88,50
[2022-11-29 14:11:00.714] ,48.7,21.6,70.88,50
[2022-11-29 14:11:01.713] ,48.7,21.6,70.88,50
[2022-11-29 14:11:02.721] ,48.7,21.6,70.88,50
[2022-11-29 14:11:03.725] ,48.7,21.6,70.88,50
[2022-11-29 14:11:04.732] ,48.7,21.5,70.7,50
[2022-11-29 14:11:05.736] ,48.7,21.5,70.7,50
[2022-11-29 14:11:06.743] ,48.7,21.6,70.88,50
[2022-11-29 14:11:07.746] ,48.7,21.6,70.88,50
[2022-11-29 14:11:08.754] ,48.7,21.5,70.7,50
[2022-11-29 14:11:09.753] ,48.7,21.5,70.7,50
[2022-11-29 14:11:10.765] ,48.6,21.6,70.88,50
[2022-11-29 14:11:11.762] ,48.6,21.6,70.88,50
[2022-11-29 14:11:12.768] ,48.6,21.5,70.7,50
[2022-11-29 14:11:13.775] ,48.6,21.5,70.7,50
[2022-11-29 14:11:14.779] ,48.6,21.5,70.7,50
[2022-11-29 14:11:15.786] ,48.6,21.5,70.7,50
[2022-11-29 14:11:16.789] ,48.6,21.6,70.88,50
[2022-11-29 14:11:17.793] ,48.6,21.6,70.88,50
[2022-11-29 14:11:18.802] ,48.6,21.6,70.88,50
[2022-11-29 14:11:19.804] ,48.6,21.6,70.88,50
[2022-11-29 14:11:20.810] ,48.7,21.5,70.7,50
[2022-11-29 14:11:21.809] ,48.7,21.5,70.7,50
[2022-11-29 14:11:22.823] ,48.7,21.6,70.88,50
[2022-11-29 14:11:23.826] ,48.7,21.6,70.88,50
[2022-11-29 14:11:24.834] ,48.8,21.5,70.7,50
[2022-11-29 14:11:25.837] ,48.8,21.5,70.7,50
[2022-11-29 14:11:26.840] ,48.8,21.6,70.88,50
[2022-11-29 14:11:27.843] ,48.8,21.6,70.88,50
[2022-11-29 14:11:28.857] ,48.8,21.6,70.88,50
[2022-11-29 14:11:29.855] ,48.8,21.6,70.88,50
[2022-11-29 14:11:30.860] ,48.8,21.5,70.7,50
[2022-11-29 14:11:31.862] ,48.8,21.5,70.7,50
[2022-11-29 14:11:32.874] ,48.8,21.5,70.7,50
[2022-11-29 14:11:33.872] ,48.8,21.5,70.7,50
[2022-11-29 14:11:34.885] ,48.8,21.5,70.7,50
[2022-11-29 14:11:35.888] ,48.8,21.5,70.7,50
[2022-11-29 14:11:36.893] ,48.8,21.6,70.88,50
[2022-11-29 14:11:37.898] ,48.8,21.6,70.88,50
[2022-11-29 14:11:38.907] ,48.8,21.5,70.7,50
[2022-11-29 14:11:39.903] ,48.8,21.5,70.7,50
[2022-11-29 14:11:40.916] ,48.8,21.6,70.88,50
[2022-11-29 14:11:41.912] ,48.8,21.6,70.88,50
[2022-11-29 14:11:42.925] ,48.9,21.5,70.7,50
[2022-11-29 14:11:43.922] ,48.9,21.5,70.7,50
[2022-11-29 14:11:44.930] ,48.9,21.6,70.88,50
[2022-11-29 14:11:45.933] ,48.9,21.6,70.88,50
[2022-11-29 14:11:46.945] ,49,21.5,70.7,50
[2022-11-29 14:11:47.950] ,49,21.5,70.7,50
[2022-11-29 14:11:48.958] ,49,21.6,70.88,50
[2022-11-29 14:11:49.958] ,49,21.6,70.88,50
[2022-11-29 14:11:50.964] ,49.1,21.6,70.88,50
[2022-11-29 14:11:51.968] ,49.1,21.6,70.88,50
[2022-11-29 14:11:52.970] ,49.1,21.5,70.7,50
[2022-11-29 14:11:53.979] ,49.1,21.5,70.7,50
[2022-11-29 14:11:54.980] ,49.1,21.6,70.88,50
[2022-11-29 14:11:55.990] ,49.1,21.6,70.88,50
[2022-11-29 14:11:56.998] ,49.1,21.5,70.7,50
[2022-11-29 14:11:57.996] ,49.1,21.5,70.7,50
[2022-11-29 14:11:59.004] ,49.1,21.5,70.7,50
[2022-11-29 14:12:00.009] ,49.1,21.5,70.7,50
[2022-11-29 14:12:01.018] ,49.1,21.5,70.7,50
[2022-11-29 14:12:02.019] ,49.1,21.5,70.7,50
[2022-11-29 14:12:03.027] ,49.1,21.5,70.7,50
[2022-11-29 14:12:04.030] ,49.1,21.5,70.7,50
[2022-11-29 14:12:05.037] ,49.1,21.5,70.7,50
[2022-11-29 14:12:06.040] ,49.1,21.5,70.7,50
[2022-11-29 14:12:07.049] ,49.2,21.6,70.88,50
[2022-11-29 14:12:08.050] ,49.2,21.6,70.88,50
[2022-11-29 14:12:09.060] ,49.2,21.6,70.88,50
[2022-11-29 14:12:10.054] ,49.2,21.6,70.88,50
[2022-11-29 14:12:11.070] ,49.2,21.6,70.88,50
[2022-11-29 14:12:12.070] ,49.2,21.6,70.88,50
[2022-11-29 14:12:13.077] ,49.2,21.6,70.88,50
[2022-11-29 14:12:14.082] ,49.2,21.6,70.88,50
[2022-11-29 14:12:15.085] ,49.2,21.5,70.7,50
[2022-11-29 14:12:16.092] ,49.2,21.5,70.7,50
[2022-11-29 14:12:17.097] ,49.2,21.6,70.88,50
[2022-11-29 14:12:18.100] ,49.2,21.6,70.88,50
[2022-11-29 14:12:19.111] ,49.2,21.5,70.7,50
[2022-11-29 14:12:20.104] ,49.2,21.5,70.7,50
[2022-11-29 14:12:21.120] ,49.2,21.6,70.88,50
[2022-11-29 14:12:22.114] ,49.2,21.6,70.88,50
[2022-11-29 14:12:23.122] ,49.2,21.5,70.7,50
[2022-11-29 14:12:24.132] ,49.2,21.5,70.7,50
[2022-11-29 14:12:25.140] ,49.2,21.5,70.7,50
[2022-11-29 14:12:26.140] ,49.2,21.5,70.7,50
[2022-11-29 14:12:27.143] ,49.3,21.6,70.88,50
[2022-11-29 14:12:28.153] ,49.3,21.6,70.88,50
[2022-11-29 14:12:29.155] ,49.2,21.6,70.88,50
[2022-11-29 14:12:30.161] ,49.2,21.6,70.88,50
[2022-11-29 14:12:31.168] ,49.3,21.6,70.88,50
[2022-11-29 14:12:32.167] ,49.3,21.6,70.88,50
[2022-11-29 14:12:33.178] ,49.2,21.5,70.7,50
[2022-11-29 14:12:34.180] ,49.2,21.5,70.7,50
[2022-11-29 14:12:35.191] ,49.2,21.6,70.88,50
[2022-11-29 14:12:36.194] ,49.2,21.6,70.88,50
[2022-11-29 14:12:37.201] ,49.2,21.6,70.88,50
[2022-11-29 14:12:38.199] ,49.2,21.6,70.88,50
[2022-11-29 14:12:39.209] ,49.1,21.6,70.88,50
[2022-11-29 14:12:40.207] ,49.1,21.6,70.88,50
[2022-11-29 14:12:41.215] ,49.1,21.6,70.88,50
[2022-11-29 14:12:42.219] ,49.1,21.6,70.88,50
[2022-11-29 14:12:43.230] ,49.1,21.6,70.88,50
[2022-11-29 14:12:44.233] ,49.1,21.6,70.88,50
[2022-11-29 14:12:45.241] ,49.1,21.6,70.88,50
[2022-11-29 14:12:46.241] ,49.1,21.6,70.88,50
[2022-11-29 14:12:47.250] ,49.1,21.6,70.88,50
[2022-11-29 14:12:48.252] ,49.1,21.6,70.88,50
[2022-11-29 14:12:49.264] ,49.2,21.6,70.88,50
[2022-11-29 14:12:50.263] ,49.2,21.6,70.88,50
[2022-11-29 14:12:51.268] ,49.2,21.6,70.88,50
[2022-11-29 14:12:52.274] ,49.2,21.6,70.88,50
[2022-11-29 14:12:53.279] ,49.2,21.6,70.88,50
[2022-11-29 14:12:54.279] ,49.2,21.6,70.88,50
[2022-11-29 14:12:55.292] ,49.2,21.6,70.88,50
[2022-11-29 14:12:56.292] ,49.2,21.6,70.88,50
[2022-11-29 14:12:57.300] ,49.2,21.6,70.88,50
[2022-11-29 14:12:58.303] ,49.2,21.6,70.88,50
[2022-11-29 14:12:59.305] ,49.3,21.6,70.88,50
[2022-11-29 14:13:00.313] ,49.3,21.6,70.88,50
[2022-11-29 14:13:01.318] ,49.2,21.5,70.7,50
[2022-11-29 14:13:02.318] ,49.2,21.5,70.7,50
[2022-11-29 14:13:03.328] ,49.2,21.6,70.88,50
[2022-11-29 14:13:04.336] ,49.2,21.6,70.88,50
[2022-11-29 14:13:05.339] ,49.2,21.6,70.88,50
[2022-11-29 14:13:06.339] ,49.2,21.6,70.88,50
[2022-11-29 14:13:07.354] ,49.1,21.6,70.88,50
[2022-11-29 14:13:08.347] ,49.1,21.6,70.88,50
[2022-11-29 14:13:09.362] ,49.1,21.6,70.88,50
[2022-11-29 14:13:10.365] ,49.1,21.6,70.88,50
[2022-11-29 14:13:11.371] ,49.1,21.5,70.7,50
[2022-11-29 14:13:12.373] ,49.1,21.5,70.7,50
[2022-11-29 14:13:13.384] ,49.1,21.6,70.88,50
[2022-11-29 14:13:14.380] ,49.1,21.6,70.88,50
[2022-11-29 14:13:15.388] ,49.1,21.6,70.88,50
[2022-11-29 14:13:16.390] ,49.1,21.6,70.88,50
[2022-11-29 14:13:17.401] ,49.2,21.6,70.88,50
[2022-11-29 14:13:18.405] ,49.2,21.6,70.88,50
[2022-11-29 14:13:19.405] ,49.2,21.6,70.88,50
[2022-11-29 14:13:20.413] ,49.2,21.6,70.88,50
[2022-11-29 14:13:21.423] ,49.2,21.6,70.88,50
[2022-11-29 14:13:22.422] ,49.2,21.6,70.88,50
[2022-11-29 14:13:23.435] ,49.3,21.6,70.88,50
[2022-11-29 14:13:24.427] ,49.3,21.6,70.88,50
[2022-11-29 14:13:25.440] ,49.4,21.6,70.88,50
[2022-11-29 14:13:26.440] ,49.4,21.6,70.88,50
[2022-11-29 14:13:27.452] ,49.4,21.6,70.88,50
[2022-11-29 14:13:28.456] ,49.4,21.6,70.88,50
[2022-11-29 14:13:29.461] ,49.4,21.6,70.88,50
[2022-11-29 14:13:30.461] ,49.4,21.6,70.88,50
[2022-11-29 14:13:31.469] ,49.4,21.6,70.88,50
[2022-11-29 14:13:32.478] ,49.4,21.6,70.88,50
[2022-11-29 14:13:33.483] ,49.4,21.6,70.88,50
[2022-11-29 14:13:34.482] ,49.4,21.6,70.88,50
[2022-11-29 14:13:35.493] ,49.4,21.6,70.88,50
[2022-11-29 14:13:36.496] ,49.4,21.6,70.88,50
[2022-11-29 14:13:37.503] ,49.5,21.6,70.88,50
[2022-11-29 14:13:38.506] ,49.5,21.6,70.88,50
[2022-11-29 14:13:39.514] ,49.5,21.5,70.7,50
[2022-11-29 14:13:40.518] ,49.5,21.5,70.7,50
[2022-11-29 14:13:41.526] ,49.5,21.6,70.88,50
[2022-11-29 14:13:42.525] ,49.5,21.6,70.88,50
[2022-11-29 14:13:43.535] ,49.5,21.6,70.88,50
[2022-11-29 14:13:44.529] ,49.5,21.6,70.88,50
[2022-11-29 14:13:45.544] ,49.5,21.6,70.88,50
[2022-11-29 14:13:46.543] ,49.5,21.6,70.88,50
